id,user_id,extended_tweet_full_text
1.3047859652154368e+18,7.172032835768074e+17,@Stu_N @RogerHighfield Only 70 more weeks of Lockdown to go
1.30479e+18,1.1822479924279747e+18,"Aight so what now, cunts? @GOVUK those who I live with work in bars, what should we/they do? Or shall I just TrY AgAiN ToMoRrOw? The last time I thought I have covid I tried for 4 days straight, what’s the point"
1.304785966599725e+18,8.477833297515438e+17,Why is the principal at Danforth Junior High testing positive for Covid-19 not a story? @haysfreepress @ExpressNews @NewBraunfelsHZ  @TexasTribune @TexasObserver @statesman https://t.co/kgZT15liTO
1.3047859672330117e+18,7.672506649803489e+17,"#Pensions in crosshairs as govt looks for #COVID debt solution - look out #1950swomen we are about to be shafted yet again 🤬🤬🤬🤬🤬🤬

https://t.co/FeaJmrHUNJ"
1.3047859679291963e+18,4463111833.0,we need a covid vaccine because k*ylepantemoji needs to go outside
1.3047859692882207e+18,3381676732.0,@Covid19Crusher Very interested in bromhexine for Covid but Safari/Google app are unable to open the original or translation links given. Any different links please?
1.304785969321857e+18,9.791662646094273e+17,"So when does @JoeBiden and crew cancel the debates with @realDonaldTrump??? You know Covid and stuff man!!! Well that or he requests a virtual debate so he can have his teleprompter, ear piece feeding him answers and attack lines, cue cards video feed going out power outage etc!"
1.30478596937207e+18,66278274.0,Went to bed around 4am but there’s a pop up covid testing site that I need to get to so https://t.co/Ah7Bq9EgJK
1.3047859696615793e+18,1.2420870378110195e+18,@Bashothad @Progress2026 @scott_ensley @paulestorey @samanthamarika1 The start of the chain claims it and you are defending it. Read the article and learn the truth about COVID deaths.
1.3047859696280412e+18,423968444.0,@2Ladylyne3 @Chicken42147880 @DonaldJTrumpJr @atensnut Swamp lol that's too funny. Clearly you are all for Donald Trump. I'm sorry does draining the swamp include putting his own corrupt mob members in place? To do all his dirty work then he throws them under the bus when they get caught. Or lying about a VERY REAL VIRUS. WEAR A MASK
1.304785970508624e+18,116085143.0,@romeocza  Passive Income: Make money while you sleep!https://t.co/Dwv6U7nx6u #makemoney  #WorkFromHome  #onlinejobs
1.3047859720355635e+18,2824120349.0,@realDonaldTrump Where's that new healthcare bill you promised? Why did you hold rallies after learning about COVID? Why did you have to pay Stormy's legal bills? Why is your family using private emails to conduct official business? Why are you committing a felony in telling ppl to vote twice?
1.3047859721277276e+18,1.1469700481305108e+18,"@realYDB @GavinNewsom There’s still a pandemic out there, and the recommendations are to stay inside your home with this air not to eat/work/play outside."
1.3047859726352056e+18,9.702660417409432e+17,Life After Coronavirus: Why We Should Never Go Back To Business As Usual https://t.co/USo6bbCibP https://t.co/Uoebv3SvaV
1.3047859734194545e+18,253222954.0,"@CongressmanHice You’re absolutely right. Almost 200k Americans have died of COVID &amp; for the last 3 months that’s been happening at a rate of @ 1000 PEOPLE DYING a day. Compared that with 🇨🇦’s 0 deaths last mo &amp; don’t you ask why? If other countries can stem the tide of COVID death, why can’t we?"
1.304785973281198e+18,312519117.0,The gym is open. 👀 I want to go but I’m not. It’s already hot and musty in there everyday. No need to get the hot and nasty coronavirus with it mixed in.
1.3047859733819187e+18,3285010934.0,COVID-19 drives ODL students to write ‘open book exam’  https://t.co/lNnI4UWhGV
1.3047859736669676e+18,40721566.0,Life After Coronavirus: Why We Should Never Go Back To Business As Usual https://t.co/y8wLrzB9b5 https://t.co/8ikFjgkutn
1.3047859739062067e+18,1.292216657839104e+18,"@CNN @drsanjaygupta Virologist Dr. Li-Meng Yan Claims Coronavirus Lab 'Cover-Up' Made Her Flee China | Loose Women

https://t.co/odVdniUYrl"
1.3047859742751334e+18,1.181212139224064e+18,"@CyrusAParsa1 CCP virus.Chinese Communist Party made the virus.Takedown CCP.CCP sent the virus to America and the world,CCP make us wear a mask We lost freedom,We lost families and friends,We lost our jobs。"
1.304785974455685e+18,1.2798016019772252e+18,Brooklyn restaurant highlights Black-owned businesses during pandemic https://t.co/00KqPnEROk
1.3047859747282862e+18,15196636.0,"So, #Austria is having an almost record high of new infections. Yet, no lockdown, schools are open and are supposed to operate as ""normal"". People wear their masks under their noses, go out to party, etc. What in the world..."
1.3047859746064548e+18,9.204711945409536e+17,Life After Coronavirus: Why We Should Never Go Back To Business As Usual https://t.co/6ySFT0cqQH https://t.co/PTNK52knjP
1.3047859742416568e+18,425778294.0,"NHS demo in central London today because “Claps aren’t currency “. Despite being heralded as heroes during the Pandemic NHS staff are still being refused a pay rise.
#nhs #nhsheroes #covid19 #pandemic #clapsdontpaybills #demo #london #pressphotography #journalism #nikon https://t.co/TTh7L8zSgV"
1.3047859762004337e+18,3107860870.0,Opened the door to some seller people and bare in mind one of them is a proper fit lad and my top literally blows up and my mascara I thought I lost had fell out of my bra 🙃🙃 how was your day?😂
1.3047859774545838e+18,1.1671232409821225e+18,200 UN staff test positive for Coronavirus in Syria  https://t.co/rEguDbsLCZ
1.3047859777229742e+18,1.259235067374768e+18,"Bit of advice for the 15358 people I’ve seen at Intu, WEAR YOUR MASK PROPERLY you selfish pricks"
1.3047859776391537e+18,1.222125759839572e+18,"@alberialti @d_mos77 @JohnnyMercerUK Surgeons are not required to wear a mask in surgery because it cannot be scientifically demonstrated that the mask has any significant effect on surgical outcomes. Except cloth masks: they increase transmission rates.
Translation: Masks don’t work."
1.3047859783521157e+18,1086429432.0,"@JBradshaw01 @overburn @Travisdhanraj @CP24 @CityCynthia @globalnews Plus people shouldn't be surprised when this happens.  It happened before covid and will continue to happen. If people need to work, kids with some sort of illness will be coming to school."
1.30478597862878e+18,1.2386849660635013e+18,"AstraZeneca Resumes Oxford Coronavirus Vaccine Trial in UK after Pause Caused by Volunteer's Illness #coronavirus #astrazeneca #caus...
https://t.co/ruwWfLHqZd"
1.3047859794719987e+18,1.1036925724116172e+18,"Crowds rally in New Zealand's Auckland against coronavirus lockdown
https://t.co/cDm0ELdP2S"
1.3047859800296899e+18,3138555342.0,"@CovidPlasmaIn Please help me in connecting if you know any covid-19 recovered patient (&lt;50 years) willing to donate plasma.
Blood Group - B+
Donor Blood Group Needed - B+, B-, AB-, AB+
Hospital - Dharmshila Hospital, East Delhi
Contact No - 9711210503"
1.3047859802438246e+18,1.098248352716808e+18,"@SteveB1rd Just did the math, and it turns out that 3% of covid cases end with death, nationally.

But in liberal run cities like New York, 10% of cases end in death.

Somehow, Trump is responsible for the deaths, but the mayors of these cities get a pass."
1.3047859808728883e+18,18713133.0,I started having to wash my face like 4-6 times a day. Omg. These masks are killing me
1.3047859815900774e+18,9.22100262478721e+17,"Wow @Allstate way to take care of your customers. My parent's RV was severely damaged in the August storms and the agent tells them an inspection can't be done because of COVID. Not only that, but it's up to them to find someone licensed to inspect it. Great customer service."
1.3047859815650058e+18,1.272479379373916e+18,to the lovely ppl not wearing masks PLS WEAR A MASK FOR THE LOVE OF GOD I WANNA BE ABLE TO HAVE A NORMAL SCHOOL YEAR AND HUG JACK AVERY NEXT YEAR THANK U
1.3047859817956393e+18,1.2417528555618673e+18,"@realDonaldTrump Give us your taxes, financial records, and DNA #TrumpVirus"
1.3047859822235116e+18,1.1895288821453824e+18,@BrianAngelle @brithume China Virus or WHO virus
1.304785982332506e+18,1.2782484638059397e+18,@Stu_Garner @cjsnowdon Its just another excuse to cause frustration and stress on an already suffering public. They can then blame Covid on the toll this will take on people’s physical and mental health.
1.3047859825464689e+18,1437365664.0,"@23rd_inning Hey Laura remember when Herman Cain died after contracting covid at the Trump Tulsa rally?
Is that just Price of Freedom baby!!?"
1.3047859825926185e+18,7.347322258920979e+17,"“We believe that the response to COVID-19 has been the greatest fraud 
ever perpetrated on the American public,” attorney Thomas Renz” https://t.co/BALmEnI7V0"
1.3047859826765207e+18,474744656.0,"@stezia7 I’ve said it before and I’ll say it again, these people think the virus is so deadly that they’ll wear a mask but they just chuck it on the floor after they’re done. The sea turtles will be wearing them soon."
1.304785983800574e+18,316863347.0,Y’all are coming out of quarantine engaged that’s highly impressive
1.3047859838593147e+18,52451882.0,@MD_Lafrance @RickAnderson @jacquesleger17 @charlesadler @fordnation No lockdown necessary if the borders had been closed and quarantine 4 ppl returning from abroad enforced. I think it would have been pretty easy to show a few videos of people being welded into their homes in Wuhan and say - we don’t want that here. All we need is border control
1.3047859836914688e+18,329024803.0,"Just 100 deaths from #Covid19 in #Ireland without co-morbidities on HSE report
- Carl Heneghan on flimsy #FaceMasks evidence 
-IMF bribe attempt to Belarus to lockdown country
- WHO priming messages about climate and Green policies
https://t.co/U24umNrj2E"
1.3047859840815347e+18,28340815.0,"Statistics, lies and the virus: Tim Harford’s five lessons from a pandemic https://t.co/WxEcL7Upte via @financialtimes"
1.3047859864469747e+18,219775240.0,"US corporations continue sending jobs abroad during pandemic.
What happened to America First? https://t.co/f55Y1lmhxG"
1.3047859868874097e+18,1.0300774000448634e+18,"Couldn't imagine a ipl without you chinna thala @ImRaina Please comeback❣️
This is the time for you to return to UAE to play the first match after the quarantine rules. So please get back raina.Lot of emotions for you champ
#comebackraina even stronger 

@SureshRaina_WB https://t.co/IfFVyWoSpC"
1.3047859870805115e+18,1.2447062559706683e+18,"Due to the way Trump responded to covid-19, in America this virus has caused the deaths of 64 9/11’s."
1.3047859874076751e+18,3846363435.0,"Nearly 9,000 unaccompanied migrant children have been expelled from the US under the coronavirus-related border ban ..They were probably accompanied when they showed up here, now some say they will be handed to Traffickers..
https://t.co/yz5HDeja7r"
1.304785987852284e+18,3852187335.0,"@huck68finn @messydrey @SWAtlasHoover Yes and had the government done ITS job instead of line it’s rich friends’ pockets, we wouldn’t be in the shambles we are in. Other countries are doing much better financially and with the containment of the virus."
1.3047859881834988e+18,7.137210364877988e+17,"@CuomoPrimeTime @CNN Somethings were common since. 2996 died during 9/11 192,216 from COVID 19. Trump has killed more people than any other president in the United States."
1.3047859885065787e+18,1.3038224767036744e+18,"@hodgetwins Dictator @GovernorTomWolf corrupt killer of PA, you receive an F- open up the f-ing state. 70% of our deaths were in LTC facilities because you send covid straight in like your buddy Andrew. You hate the working class and we despise you."
1.3047859888924713e+18,96393044.0,@BigWos The people who show up to an nfl game in the middle of a pandemic are self selecting as more conservative/racist. There was a limited number allowed in for distancing. The non-racists were more likely to stay home. Kansas City is not more racist than other mw cities.
1.3047859896013005e+18,9.085196237626286e+17,@8bitonionring @JSNWNSTNLY @sparksofficial It's also bold of random Europeans to lecture us about how covid is not still a day to day immediate concern here in the US. Kinda presumptuous.
1.3047859901255844e+18,1.191592891703087e+18,Why A COVID-19 Vaccine That’s Only 50% Effective Could Still Help Stop The Pandemic : Shots https://t.co/q6oT5MJvoh
1.304785990368854e+18,1.2833404549023334e+18,@Semutna63378809 Are you exercising during quarantine? 🍓✊🏻🍆💦 Check out my naughty exercises 😜
1.3047859907755295e+18,1.304355218222588e+18,@TrollFootball in this covid time take care of you family by control blood pressure https://t.co/bFrLIp58ZF visit to know about #blood_pressure_support and protect your family
1.3047859913417318e+18,1669186958.0,"Consumers who switched brands during the pandemic most often cited price and value

https://t.co/zeW2tVb7x8"
1.3047859912914207e+18,1.2860855972585551e+18,"@realDonaldTrump President Trump 190,000 Americans have died of coronavirus. In the recordings, Trump admitted in February that he knew the coronavirus was very deadly and contagious, contrary to his public comments. He also told Woodward he was deliberately downplaying the virus 🇺🇸👀"
1.3047859908344136e+18,2356018770.0,"@IngrahamAngle Our human moral has been push since 2020, and now they are testing us to see we are still human or inhuman. When is it ok to watch 11 like that? Since covid19? They are trying to normalize the pedophile concepts. Imaging your kid has to do this in front of the adults. Period."
1.304785991887065e+18,2300637223.0,Great News! Gyms in Chelan and Douglas counties to reopen https://t.co/T3OZI8p5nh via @wenatcheeworld
1.3047859922437038e+18,196163097.0,@SkyNews @RoundLike A vaccine isn’t needed. Throwing out the TV is what’s needed https://t.co/355ul3t1KL
1.304785992830693e+18,3098209903.0,@CNN CNN spreads more disease than the China virus could ever dream of. #Fake news 99%%
1.3047859932335063e+18,458377940.0,Trump caught altering pandemic data reports https://t.co/x8btBpuxip
1.304785993472635e+18,7.563093280894074e+17,"@PeterAlexander This was a cheap shot even by your low standards. We have football starting up, restaurants opening even tho reduced capacity and some schools reopening. Pres says we are rounding a corner which we are. That does not mean back to complete normal. Another NBC news distortion."
1.3047859938249807e+18,476446752.0,@karebear0517 Covid spreaders.
1.3047859939255665e+18,59252629.0,"Affirm: 
I am enough. I refuse to have less. Though we are in a pandemic I still have purpose. While pursuing my purpose I will be light for others."
1.304785994600706e+18,920217913.0,covid can suck my big dick❗️i literally want to beat the shit out of it. but gotta be strong..
1.3047859945672947e+18,242641381.0,Nebraska to end nearly all social distancing restrictions https://t.co/s9pq1YXQxF
1.3047859956534764e+18,205398186.0,"More evidence that #XiJinping is culpable for the #pandemic, as he knew about it in November and didn't tell the world. #XiJinpingVirus #COVID19US https://t.co/UErKyJCMn7"
1.3047859966560543e+18,215188477.0,"#Lucknow #Urgent Need Any #blood group plasma from covid recovered person @ OP Chaudhary Research Centre. 
Call 9599565019 #BloodAid via @abhilasha1508 cc @TajinderBagga @WeUttarPradesh #BloodMatters"
1.3047859970376704e+18,107339328.0,@Lethal_mosquito @gloriious_ @GENNARI92 proud to follow @gloriious_ &amp; @GENNARI92 @Lethal_mosquito because of kind heart ❤ and godfathers of gaws. thanks for spreading happiness in this pandemic situation of 2020 🤞🍀❤ @FLYINMINI @Twitof_Me
1.3047859973102264e+18,9.87210593298858e+17,"@DasisLisa @trumpsocialism @IngrahamAngle What an incredibly uneducated response. This is the reason none of you are allowed in other countries. But sure...live, and die, by your God given right to not wear a mask. Jesus...the ignorance is mind boggling."
1.3047859972139704e+18,52099553.0,"College students test positive for coronavirus, throw party https://t.co/PK5vfUKjiT"
1.3047859979731395e+18,99373782.0,"Covid Chronicles, Vol. 8: From fighting to save patients to fighting to save himself. Jack, 62, is a respiratory therapist in Orlando, Florida, treating coronavirus patients. One day in April, Jack became the patient himself. https://t.co/Sl8CgYPSja"
1.3047859979017623e+18,1.2687191704867635e+18,"@GovTimWalz Your dog is wondering why you wear a mask outside with nobody around. Plus you already caught the scare virus, did you forget??? 

Epic MORON. You're an EPIC MORON."
1.3047859993488056e+18,1.2932602305209016e+18,@XR45gUmEMl55 @Mono_C532 Welcome to Pandemic xD
1.3047859998354186e+18,16110770.0,"#TrumpKnew 
#TrumpLiedPeopleDied 

Trump has politicized every department. He does not care about the health and welfare of Americans; he ONLY cares about himself and his re-election.

Trump officials interfered with CDC reports on Covid-19 https://t.co/m0hDFLNDUb via @politico"
1.304785999625687e+18,355989081.0,"Delhi reports 4,321 new #COVID19 cases and 28 deaths in last 24 hours; 3,141 people recovered/discharged/migrated. 

Total cases in the national capital rise to 2,14,069 including 4,715 deaths and 1,81,295 recovered/discharged/migrated. Active cases at 28,059: Government of Delhi https://t.co/u0eNfXneBS"
1.3047860013495624e+18,1.292216657839104e+18,"@CNN @drsanjaygupta #MustWatch(Eng 11mins)

CCP(Chinese Communist Party) is the enemy of mankind

1. CCP is the real driving force behind Antifa
2. Fentanyl is one of CCP's tricks to kill Americans
3. #Coronavirus is made in CCP's military labs

CCP≠CHINA
CCP≠CHINESE
https://t.co/cKI4K9VV7N"
1.304786001945006e+18,1.1473322530992372e+18,@GavinNewsom saw the petition you signed for firefighters. Saw how you handled the covid in California to the best way you can. The USA need a man that can think ahead! I hope you are running for the following elections in 4 yrs if the world is still alive
1.304786002121306e+18,4330291043.0,@DerbyshireBEVS @WYP_CNewsome @bertie_lakeland @domdyer70 @HighPeakBadgers @TimBirchWild @GillianFoxcroft @CalderdaleBadg1 @BadgerTrust Another pointless example of badger bothering. The vaccines do not work.
1.304786002662142e+18,1.2687030950825083e+18,"@Mike_Pence @foxandfriends @PeteHegseth WOULD JESUS SUPPORT DONALD TRUMP?

Lied to Americans about Coronavirus
Married 3, cheated on all
Paid off a pornstar
Cheated charities
Cheated students
Lied to America about Coronavirus.
Wants to gut Social Security
Tampering with USPS!
Doesn't support our military."
1.304786002603643e+18,4548446777.0,"At current #COVID testing rates, it would take my county 780 days to test everyone once.

#SaturdayMorning"
1.3047860028007178e+18,22495263.0,@djf510 Wearing a mask 38 hours a week to work along with at least 200 members of staff without bacterial infections
1.3047860036940964e+18,1.2242107726597243e+18,Hot take: fuck Coronavirus
1.3047860036480205e+18,1.2990174623615918e+18,"@GerardBattenUK Gates &amp; WHO 

#vaccine agenda it all its ever been about $

they just needed a false pandemic coronavirus  to bring it to fruition

this #vaccine will kill millions #tidalwave you will see

Good luck once you get jabbed"
1.3047860042685972e+18,1.290908781140783e+18,MY FRIEJD JUST ASKED IF THE SWAB TEST FOR COVID CAN BE DONE THROUGH THE EAR LWHEIEHEKENEKENSKS FUCKKKK
1.3047860039960494e+18,1.0026099355139892e+18,if we're about to go into a second lockdown up here can someone adopt me i dont wanna quarantine in this house again i dont think my mh could take it
1.304786004080046e+18,1.303890562605625e+18,@chazomalley64 I hope you've been having a great day! I want to share a very interesting article that all should read concerning the RFID microchip being the mark of the beast and the hidden meaning behind calculating 666. Fascinating! https://t.co/FpMCouWlyX 😦 #coronavirus
1.3047860044533187e+18,1.2591200776239636e+18,"Nigeria offers international air travelers access to free COVID-19 treatment
https://t.co/1AtZqtk78R"
1.3047860051116564e+18,632328283.0,"@GMA Admittedly, I am in Oregon and pretty tense right now AND, continuing to frame DT LYING to us for months about #COVID as OPTIMISTIC is BULLSHIT... he LIED"
1.3047860056192205e+18,18662685.0,"I feel certain people in Canada who support Tonald Drump are just trying to accuse @justintrudeau of what so many know Drump did - not act quickly enough to stop spread of covid. When the fact is, there is a major difference. Trudeau NEVER denied the seriousness of the virus."
1.3047860054725345e+18,1.1293208101731779e+18,"@allkayla @Dawn_M_R @KirstieMAllsopp @ladynairn As you've just judged me? I've been doing my job 12 years - never had a complaint made about me or how I work. People want to get back to normal I.e pubs, restaurants, holidays. I understand but whether we like it or not, there is still a global pandemic killing people."
1.3047860054640927e+18,161461625.0,"#NOWPLAYING : 
Sam Smith, Normani - Dancing With A Stranger  

LISTEN HERE ➡️ https://t.co/CaaGRrfjxk   

#quoradio #qcradio #hiphop #rnb #pop #rock #top40 #radio #eclectic #onlineradio #listen #listening #hhm #QuarantineLife"
1.3047860063532892e+18,7.968948340029809e+17,"""COVID-19: How to protect yourself""  https://t.co/axmfGU7EWe"
1.3047860064665313e+18,113487624.0,"@HFX @hfxgov I'm in the middle of selling a house as well, the market is insane right now and there is no end in sight inspite of the virus. Only the lucky few are able to break into the market right now"
1.304786006814597e+18,1.1352012089167951e+18,@blaahinfinity Victim of lockdown syndrome. 🥺
1.3047860071081943e+18,18662685.0,"And Trudeau never made bogus claims about drugs working to stop covid, drinking bleach and disinfectant, he never denied importance of masks, he never denied the science, he put and continues to put what doctors say at the forefront, not what politicians/friends say about it."
1.3047860070789816e+18,1.1748788117013545e+18,"@HouseBeckett @avsfan00001 @mariabeigel @JRubinBlogger If creating old-fashioned war-time resolve wasn’t fun for him:

He could have printed MAGA masks, for all I care, and suggested it’s unpatriotic not to wear one. 

He could have said that defeating the virus was his best shot at reelection, which would have ginned up his base."
1.304786007699538e+18,1.3020405515296932e+18,"Please raise the issue deaf PM,Dr.Harshvardhan,Health Minister of India &amp; other concerning officials. If 6 months trained health worker service consider for help in COVID then why can not a person who is trained for 5years 6 months trained as a Dr,there service cannot be utilize?"
1.304786007343149e+18,1.2565796039315046e+18,"@IMHO1969 @JTOBrown @KBeds @JoeBiden They declared nation health emergency 2 days after they were informed, closed schools, started using anti-viral drugs on the sick, started work on a vaccine. Started using vaccine Oct 2009. From April 2009 to April 2010 , 12,469 people died. You want to talk about covid?"
1.304786007750054e+18,342591853.0,@jackiebmsp You really are shameless. I can’t imagine a lot of your constituents will be happy about your part in lobbying the BBC to put an end to the broadcasting of coronavirus briefings. Some of the elderly and most vulnerable in our society relied on the information provided each day.
1.3047860083034808e+18,3940624934.0,"@watergirlatl @jbrown_jbc @ABCWorldNews @jonkarl Lower the curve, find therapeutics, be prepared for overflowing hospitals, get the vaccine out, health care providers and those susceptible get first."
1.304786008232407e+18,2578029607.0,@TOIIndiaNews Animals are not catching  covid 19 none of them died during tge lockdown in which thousands of humans have been reported to have died  .
1.3047860094067917e+18,82512057.0,"With eyes on Danbury coronavirus cases, UFC fighter warns city 'this is no joke'... https://t.co/e4P73Fc6Fk"
1.3047860097046075e+18,215669933.0,sitting in boots waiting on the pharmacist and there’s an elderly man sitting with the mask NOT covering his nose! and the young people are getting the blame ???? ridiculous
1.3047860096961536e+18,361673557.0,Going disc golfing for the first time in years this morning. I haven’t thrown in probably 3-4 year so this’ll be a disaster but hey. It’s a good social distancing activity so I’ll take it! https://t.co/SgIKaJmpcx
1.304786011176579e+18,1.2616973330806702e+18,"#ViralCheez_Mar2020
Mar 3 | Iran releases 54,000 people from prison to avoid spread of coronavirus as country reports 77 deaths and 2,300 cases including two dozen MPs

https://t.co/jn5mvOjbhC"
1.304786011214545e+18,592062012.0,"@SusanKentMN @SenateDFL That's exactly what the House DFL voted on yesterday and let's stop pretending ya'll don't talk to each other. If the GOP's stance is that COVID management is not a ""one size fits all"" issue in MN, what statewide legislation should we expect to see? Minimal!"
1.304786011721957e+18,6.993895514589757e+17,"📌”Good Morning.🌻✨🌺

Stay Safe, Wear Your Mask, Sanitize, Social Distance And Wash Your Mask.💫✨"
1.3047860126992015e+18,16657603.0,COVID-19: K&amp;L Gates Triage: Responding to the Unimaginable: Legal Challenges for Nursing Homes &amp; Long-Term Care Facilities in a COVID-19 Enforcement... https://t.co/DpHn4ztWBW | by @KLGates
1.3047860128123576e+18,1.2674761931350467e+18,Virologist Dr. Li-Meng Yan Claims Coronavirus Lab 'Cover-Up' Made Her Fl... https://t.co/yXDmSNAmyn 來自 @YouTube
1.30478601417975e+18,18071358.0,"15 lakh candidates to appear in NEET on September 13 amid strict COVID-19 precautions

https://t.co/r6TQncOXhs"
1.3047860145111695e+18,1914434275.0,"And the current COVID situation makes this an even starker reality.
#weresofucked"
1.3047860149640724e+18,361958946.0,"@NikkiheartsTay God, I'm praying nonstop for this pandemic to be over and we can all hug each other again. I'm just so glad he got to see you, i bet it made him the happiest 💗"
1.3047860149390336e+18,1.259841546175873e+18,Homebound amid the pandemic? Increase your home’s space with these storage options https://t.co/QE6oltGA06
1.3047860153249587e+18,1.2565926595917742e+18,"Oxford Vaccine Trials Resume In UK, Were Paused Over Volunteer’s Illness https://t.co/GFYNVAPqST"
1.304786015756923e+18,1.2211962062542807e+18,"great conversations around anti-racism in medicine at our Wisconsin ACP meeting; this reckoning coinciding with COVID19 pandemic guides us to be flexible, curious and humble  #ACPWIAM2020"
1.304786016381866e+18,1.241929575375962e+18,@ndtv They will come up with such things now as they want to reopen schools so they got this topic now. Good keep it up
1.3047860168307384e+18,58256324.0,Coronavirus closures threaten future of Papua New Guinea's only animal rescue centre https://t.co/QnjRyDt1vI
1.3047860175352996e+18,1.2509254961387927e+18,Brazil Indigenous group celebrates 6 months without COVID-19 https://t.co/yoqeJaENq3
1.3047860177953546e+18,1380469370.0,"@xSarahMurrayx @siannnyyy26 @RealDeniseWelch And that is directly linked to covid, I get that. But let’s not get drawn away from the fact that this hasn’t been yet."
1.304786017791205e+18,1.1095328763103028e+18,Was Covid-19 spreading freely worldwide BEFORE last Christmas? The evidence keeps stacking up — RT Op-ed https://t.co/IenNYvHMWK
1.304786019372261e+18,9.695612575347876e+17,@bankofbaroda @DOSHIANKIT_ @MumbaiPolice Good ensure account are not freezed customer Given time during covid.  Senior citizen more affected.  Account for years suddenly freezed causes issues. edb and evb customers mostly affected.
1.3047860195863224e+18,206246168.0,"*fantasizes a streaming show about Inigo Montoya's adventures as the new Dread Pirate Roberts, starring Pedro Pascal as Inigo, &amp; Dave Bautista as Fezzik*
*grasps the irony that Pascal would have to wear a mask again*"
1.3047860198003057e+18,4390331.0,AstraZeneca says trials of COVID vaccine resuming https://t.co/a3HY8PtHWK via @Yahoo
1.3047860203663483e+18,353982620.0,"@PBader4 @DaisyRidley_US Lol not really daisy Ridley did a lot of voice work in this pandemic times but also she will be in 2 promising feature films, the ice beneath her and women in the castle."
1.3047860200519475e+18,1.1776310537391063e+18,"Chris Lynn, samit Patel, david Wise, and Ben dunk are ready to come again Pakistan to play the remaining matches of PSL which has been postponeded due to Corona virus.

The play offs will be started from November ❤
#PSL2020"
1.3047860218637844e+18,16162692.0,"Explained: How will Covid-19  nasal vaccines work, which firms are developing it? https://t.co/6TxMv5HXBx"
1.3047860230674473e+18,791764796.0,"#BREAKING: COVID-19 cases total 21,559 in El Paso County. There have been 18,211 people who have recovered and currently 2,766 known active cases as of Saturday: 
https://t.co/p4ncV2YtuJ"
1.3047860228872397e+18,7.826533608474911e+17,@cpickler18 @Vivianibarra @HedyLamarr228 @ddiamond @JoeBiden @KamalaHarris @SenateDems @HouseJudiciary @HouseIntel He literally said the same thing at the press conferences. He never once lied. He was taking action and doing everything in his power to minimize the impact of the virus while not panicking the public.
1.3047860231641293e+18,1.2860855972585551e+18,"@realDonaldTrump President Trump 190,000 Americans have died of coronavirus. In the recordings, Trump admitted in February that he knew the coronavirus was very deadly and contagious, contrary to his public comments. He also told Woodward he was deliberately downplaying the virus 🇺🇸👀"
1.3047860238433772e+18,497337206.0,@alanalda Thanks for this @alanalda . After yesterday’s remembrances we can all use this bit of joy. To get back to having these types of wonderful moments sooner #WearAMask keep #SocialDistancing
1.304786024036524e+18,17972456.0,"Today I, and many others, celebrate you, Toots, for the song, the story and the vibe that you created with your music and brought to the world. Another great artist taken out by covid. “Time tough...” RIP #tootshibbert https://t.co/AzktowU2c7"
1.3047860246489047e+18,1.189631890875179e+18,"@DonaldJTrumpJr @CatherineAdkis2 Watch what happened at 4:10 in @AVoiceNews's broadcast: War Room Pandemic Ep 383 &amp; 384.  Download the #AmericasVoiceNews app Android https://t.co/0EGzL3CcY4  and Apple https://t.co/GxPPS1NyOA

https://t.co/fRcd5oDkpu"
1.3047860263601193e+18,1.254425775123685e+18,"From the live Guardian COVID-19 feed today. ‘Right wing coup’. ‘???Long time president Morales’???? Jaysus @guardian, I thought you were opposed to #FakeNews?  @pauloCanning https://t.co/DrEQgKd0yT"
1.3047860271150285e+18,19760270.0,"Must say @sandeep_news24 ji has been on fire for last 2-3 days. Glad that real issues aren’t getting lost in the race for TRPs. Our farmers, our migrants, our economy , our nation’s security, our youth, tackling health challenges like COVID matter. https://t.co/80BNAIyQvr"
1.3047860270228685e+18,304860815.0,@Acyn You don't have to be a Nobel laureate to wear a mask
1.304786027840643e+18,1.098248352716808e+18,"@TomMurp24740448 @realDonaldTrump Just did the math, and it turns out that 3% of covid cases end with death, nationally.

But in liberal run cities like New York, 10% of cases end in death.

Somehow, Trump is responsible for the deaths, but the mayors of these cities get a pass."
1.3047860286165071e+18,2225588795.0,@Heisennnbergg @Asli_Harsh Leave the country after covid issue is over
1.3047860285998735e+18,34370318.0,"Trump officials interfered with CDC reports on Covid-19 https://t.co/nNuwWVH6SN via @politico 

We are not safe!"
1.3047860288474191e+18,187114667.0,"@NikkiHaley Hmm, obviously you haven't been listening. #TrumpKnew #TrumpVirus"
1.30478602882637e+18,3219638072.0,Trump administration officials interfered with CDC reports on COVID https://t.co/YYNQlL7ee1 via @MailOnline
1.3047860293591e+18,989345744.0,"Well, either there is nearly unlimited excitement for the Crew home matches, or @columbuscrewsc are ensuring social distancing by not allowing fans, because the 10 AM pre-sale ticket link was dead at 10:01."
1.3047860298204692e+18,87501688.0,"About 8,800 unaccompanied children expelled at U.S. border under coronavirus-related measure https://t.co/8iWytoA2my"
1.304786029006721e+18,34440470.0,It’s the weekend - wow! #covid19 #covid_19 #covid #punny https://t.co/QSrW5v5oeZ
1.304786030013358e+18,1.248976005932466e+18,"An Inconvenient Covid Truth with Dr. Andrew Kaufman, Interview by Del Bi... https://t.co/HgSLKYCalU via @YouTube"
