id,user_id,extended_tweet_full_text,extended_tweet_full_text_duplicate,final,final_score,final_keyword_match
1.3047847247082086e+18,7587032.0,people are being warned against meeting in large numbers for a party weekend in the hot weather before stricter coronavirus rules come into force on monday,"People are being warned against meeting in large numbers for a ""party weekend"" in the hot weather before stricter #coronavirus rules come into force on Monday https://t.co/Qe2J8z66EM",people warn meeting large number party weekend the hot weather stricter coronavirus rule come force monday,100,large
1.30469901349786e+18,31252613.0,surely getting eveyone with covid symptoms to travel 100s of miles round the country to get a covid test is the most efficient way possible to er spread covid,surely getting eveyone with Covid symptoms to travel 100s of miles round the country to get a Covid test is the most efficient way possible to er spread Covid 🤔,surely get eveyone covid symptom to travel 100 mile round the country to get covid test the efficient way possible to er spread covid,100,travel
1.3046759592666191e+18,1.2775843424123983e+18,worldpraisepmikpolicies pakistan rolls out largest social assistance program in nations history to tackles covid19 from sophia saifi in islamabad pakistan launched the largest social protection effort in the country’s history,"#WorldPraisePMIKPolicies
Pakistan rolls out largest social assistance program in nation's history to tackles Covid-19
From Sophia Saifi in Islamabad
Pakistan launched the largest social protection effort in the country’s history 
@ShahShernii 
@Waila1Nu https://t.co/oVkv2hkWqM",worldpraisepmikpolicies pakistan roll out large social assistance program nation history to tackle covid19 from sophia saifi islamabad pakistan launch the large social protection effort the country  history,100,large
1.3047818124056904e+18,995906432.0,as  positive covid19 cases increase students are getting concerned theyll have to go remote  are staying on high alert as they look for large gatherings offcampus,"As @sunyoswego positive COVID-19 cases increase, students are getting concerned they'll have to go remote. @OswegoPoliceNY are staying on high alert as they look for large gatherings off-campus. @CNYCentral https://t.co/yn6ZvLJfwP",positive covid19 case increase student get concerned theyll to go remote stay high alert look large gathering offcampus,100,gathering
1.304613915847004e+18,827265998.0,6 students who knowingly had covid19 hold party at home  all they got was 500 fines  do you find that was sufficient  wasnt it a criminal act   i doubt they would of had same cordial interaction with police if they were black  comment pass it on,"6 Students who knowingly had COVID-19 hold party at home.

All they got was $500 fines.

Do you find that was sufficient? 
Wasn't it a criminal act. 

I doubt they would of had same cordial interaction with police if they were black.

Comment- Pass it on 

https://t.co/9euqdSXFin",6 student knowingly covid19 hold party at home get 500 fine do find sufficient wasnt criminal act doubt would cordial interaction police black comment pas,100,interaction
1.3047649505361674e+18,18134929.0,remember we all have a part to play in reducing the spread of coronavirus    avoid large gatherings   wash hands   wear a face covering  ↔ keep your distance   by following these rules we are protecting ourselves and our loved ones,"⚠️ Remember, we all have a part to play in reducing the spread of coronavirus 🦠

❌ Avoid large gatherings
🧼  Wash hands 
😷 Wear a face covering 
↔️ Keep your distance 

By following these rules, we are protecting ourselves and our loved ones ❣️ https://t.co/84bNjIFlII",remember part to play reduce the spread coronavirus avoid large gathering wash hand wear face cover ↔ keep your distance follow rule protect love one,100,gathering
1.3044375981113057e+18,20597061.0,uwf hall of famer courtney jones battles covid19 on front lines as travel nurse  goargos,"UWF Hall of Famer Courtney Jones Battles COVID-19 On Front Lines As Travel Nurse
https://t.co/KutEhAhfHu #GoArgos @uwfwsoc https://t.co/iY56waGfWb",uwf hall famer courtney jones battle covid19 front line travel nurse goargos,100,travel
1.304537683633623e+18,2880052887.0,trump has held six crowded mostly maskless indoor rallies since he told woodward he knew covid is passed through the air  he forced everyone in attendance to sign waivers  because he knew he knew all along and these people still think he cares about them come on,"Trump has held six crowded, mostly mask-less indoor rallies since he told Woodward he knew COVID is passed through the air.

He forced everyone in attendance to sign waivers - because he knew. He knew all along. And these people still think he cares about them? Come on.",trump held six crowd mostly maskless indoor rally since told woodward knew covid pass the air force everyone attendance to sign waiver knew knew along people still think care come,100,crowd
1.304175356761514e+18,8.204525224942264e+17,im often asked how can masks possibly work the virus is so much smaller than the holes in the mask its a reasonable question and theres an answer because the virus only travels on larger particles which are stopped by the mask masks work if we mask up,"I'm often asked: How can masks possibly work, the virus is so much smaller than the holes in the mask? It's a reasonable question. And there's an answer: Because the virus only travels on larger particles, which are stopped by the mask. Masks work. If we mask up.",im often ask mask possibly work the virus much small the hole the mask reasonable question there answer the virus travel large particle stop the mask mask work mask,100,large
1.3047818122464993e+18,1879618076.0,with the nightmare of the coronavirus largely behind us there could be a tendency on the part of the public to drop their collective guard as regards lesser diseases in our midst that had been common in this country    editorial lka srilanka,"With the nightmare of the #Coronavirus largely behind us there could be a tendency on the part of the public to drop their collective guard as regards lesser #diseases in our midst that had been common in this country

https://t.co/oSGavyFSLR

#editorial #lka #SriLanka",the nightmare the coronavirus largely behind u could tendency the part the public to drop collective guard regard lesser disease midst common country editorial lka srilanka,100,large
1.3047860371101983e+18,87018352.0,ngl if im being completely honest ive seen a large amount of our generation not giving a shit either   some people are inconsiderate regardless of their age,"ngl if I'm being completely honest I've seen a large amount of our generation not giving a shit either 

some people are inconsiderate regardless of their age",ngl im completely honest ive see large amount generation give shit either people inconsiderate regardless age,100,large
1.3047863077894103e+18,96060075.0,congress leaders and workers have always raised their voices for the betterment of the society and country at large rahul sir had already alerted in advance about the virus being deadly hope our news channels cover and talk on the important issues of the country,Congress leaders and workers have always raised their voices for the betterment of the society and country at large. Rahul sir had already alerted in advance about the virus being deadly. Hope our news channels cover and talk on the important issues of the country.,congress leader worker always raise voice the betterment the society country at large rahul sir already alert advance the virus deadly hope news channel cover talk the important issue the country,100,large
1.3047864751925207e+18,1.227391007194407e+18,this is amazing people with physical limitations can use this tech to work or travel and everyone could use this to avoid covid,This is amazing! People with physical limitations can use this tech to work or travel and everyone could use this to avoid Covid.,amaze people physical limitation use tech to work travel everyone could use to avoid covid,100,travel
1.304786519333507e+18,2608248157.0,look at omon in the face of the belarus banshees unable to stop crowd ripping off their masks which robs them of their power amazing,Look at OMON in the face of the #belarus banshees. Unable to stop crowd ripping off their masks which robs them of their power. Amazing,look at omon the face the belarus banshee unable to stop crowd rip mask robs power amaze,100,crowd
1.3033288538809098e+18,16972715.0,what shutdown  nyc has been open throughout the entire pandemic some stores were closed for a period of time to prevent more infections in americas largest city but any talk of this city being in a shutdown at this point are totally ridiculous,"@realDonaldTrump WHAT SHUTDOWN?

NYC has been ""open"" throughout the entire pandemic. Some stores were closed for a period of time to prevent more infections in America's largest city. But any talk of this city being in a ""shutdown"" at this point are totally ridiculous.",shutdown nyc open throughout the entire pandemic store close period time to prevent infection america large city talk city shutdown at point totally ridiculous,100,large
1.3046232787204175e+18,9300262.0,francis collins director of the nih said he was “pretty puzzled” and “rather disheartened” by president trump’s crowded campaign rally in michigan   at which very few attendees could be seen wearing masks and virtually none practiced social distancing,"Francis Collins, director of the NIH, said he was “pretty puzzled” and “rather disheartened” by President Trump’s crowded campaign rally in Michigan — at which very few attendees could be seen wearing masks and virtually none practiced social distancing https://t.co/uKn2Oz8JBN",francis collins director the nih say  pretty puzzle   rather dishearten  president trump  crowd campaign rally michigan at attendee could see wear mask virtually none practice social distance,100,crowd
1.304736522491646e+18,16211434.0,us will no longer require international travelers to undergo covid19 screenings or fly into limited airports,U.S. Will No Longer Require International Travelers to Undergo COVID-19 Screenings or Fly Into Limited Airports https://t.co/dHRwtyz5BJ,u no longer require international traveler to undergo covid19 screening fly limited airport,100,travel
1.303810959698518e+18,7702542.0,on jan 31st trump suspended travel from wuhan   nearly a month later you were in chinatown for photo ops and told the assembled media “everything is fine here”  your direct quote,"On Jan. 31st Trump suspended travel from Wuhan. 

Nearly a month later you were in Chinatown for photo ops and told the assembled media “Everything is fine here.” 
Your direct quote.",jan 31st trump suspend travel from wuhan nearly month later chinatown photo ops told the assemble medium  everything fine  your direct quote,100,travel
1.3041662517161367e+18,18569359.0,who else thinks we should turn the white house into a covid facility for the sturgis crowd,"Who else thinks we should turn the White House into a COVID facility for the Sturgis crowd?

 @forbes https://t.co/kHzhKkwCjt",else think turn the white house covid facility the sturgis crowd,100,crowd
1.304484230496506e+18,2659372678.0,i‘m sorry to say unless we want to repeat the horrors of the last six months on a larger scale the time for aggressive lockdown is now  avoid unnecessary travel work from home if you can wash your hands and wear a mask protect the nhs,"I‘m sorry to say, unless we want to repeat the horrors of the last six months on a larger scale, the time for aggressive lockdown is NOW.

Avoid unnecessary travel, work from home if you can, wash your hands and wear a mask. Protect the NHS.",‘ sorry to say unless want to repeat the horror the last six month large scale the time aggressive lockdown avoid unnecessary travel work from home wash your hand wear mask protect the nh,100,large
1.304484467751432e+18,22375230.0,researchers at large remain concerned that there is a higher risk of heart inflammation associated with covid19 than other viruses even in mildasymptomatic cases so this is relevant research on osu athletes who all tested positive between june and august 2020,"Researchers at large remain concerned that there is a higher risk of heart inflammation associated with COVID-19 than other viruses, even in mild/asymptomatic cases. So, this is relevant research on OSU athletes who all tested positive between June and August 2020.",researcher at large remain concerned high risk heart inflammation associate covid19 virus even mildasymptomatic case relevant research osu athlete test positive june august 2020,100,large
1.3047755095034798e+18,8.172145760935977e+17,are you paying attention yetunconscionable hag hypocrite pelosi in sf chinatown feb 24 telling californians to come visitno need to fear chinesecoronavirusthis 24 days after travel ban by so did  act swiftly or overreact she can’t have it both ways,Are you paying attention yet?Unconscionable hag hypocrite Pelosi in SF Chinatown Feb 24 telling Californians to come visit-no need to fear #ChineseCoronaVirus-this 24 days AFTER travel ban by @POTUS-so did @realDonaldTrump act swiftly or overreact? She can’t have it both ways...,pay attention yetunconscionable hag hypocrite pelosi sf chinatown feb 24 tell californian to come visitno need to fear chinesecoronavirusthis 24 day travel ban act swiftly overreact  way,100,travel
1.304752017437413e+18,1.1409135896093244e+18,which one,Which one? 🥺 https://t.co/MYG2qhcZOp,one,100,nonessential
1.3037520833597153e+18,1.080586433088258e+18,current statewide emergency directives include mandatory face coverings limitations on public and private gatherings to no more than 50 people and other measures to mitigate the spread of covid19,"Current statewide emergency directives include mandatory face coverings, limitations on public and private gatherings to no more than 50 people, and other measures to mitigate the spread of COVID-19.",current statewide emergency directive include mandatory face covering limitation public private gathering to no 50 people measure to mitigate the spread covid19,100,gathering
1.3046220580564132e+18,1.0226936752502496e+18,while churches are being threatened and prohibited from holding public gatherings in america due to the chinese virus blm in rochester ny seems to be freely not practicing social distancing during a time of joy without any objection from the media nor local government,"While churches are being threatened and prohibited from holding public gatherings in America due to the Chinese Virus, BLM in Rochester NY seems to be freely not practicing social distancing during a time of joy without any objection from the media nor local government https://t.co/2MoEInBgDM",church threaten prohibit from hold public gathering america due to the chinese virus blm rochester ny seem to freely practice social distance time joy without objection from the medium local government,100,gathering
1.304685436774658e+18,1.2516548658491845e+18,everytime msby had to travel to different places hinata noticed the bottle of alcohol sanitizer extra face mask and wet wipes in the small pocket of his bag,"Everytime MSBY had to travel to different places, Hinata noticed the bottle of alcohol, sanitizer, extra face mask and wet wipes in the small pocket of his bag.",everytime msby to travel to different place hinata notice the bottle alcohol sanitizer extra face mask wet wipe the small pocket bag,100,travel
1.3044404489420431e+18,34771939.0,lot of people in my mentions last night saying biden wasn’t against china travel ban was only calling term “china virus” xenophobic  what’s the excuse for this one,"Lot of people in my mentions last night saying Biden wasn’t against China travel ban, was only calling term “China virus” xenophobic.

What’s the excuse for this one?",lot people mention last night say biden  china travel ban call term  china virus  xenophobic  the excuse one,100,travel
1.3047600310158868e+18,8.911562210040996e+17,well me is covid positive too  you guys please dont do any stupidity like us to plan a trip and travel ghar pe raho safe raho,"Well me is Covid Positive too , You guys please don't do any stupidity like us to plan a trip and travel. Ghar pe raho safe raho.",well covid positive guy please dont do stupidity like u to plan trip travel ghar pe raho safe raho,100,travel
1.3035529979898388e+18,372123091.0,my friend got covid in march and ended up with permanently damaged lungs despite being young she was sent back to the hospital last week for something serious   even if herd immunity could be achieved it wont work if a large percentage of the population end up chronically ill,"My friend got COVID in March and ended up with permanently damaged lungs despite being young. She was sent back to the hospital last week for something serious. 

Even if herd immunity could be achieved, it won't work if a large percentage of the population end up chronically ill",friend get covid march end permanently damage lung despite young sent back to the hospital last week something serious even herd immunity could achieve wont work large percentage the population end chronically ill,100,large
1.304749204330492e+18,22111533.0,amazing how it still feels largely underreported that the federal government is willingly choosing to kill its citizens at the behest of the dumb sociopathic and pathological lying aspiring autocrat at the head of it,"Amazing how it still feels largely underreported that the federal government is willingly choosing to kill its citizens at the behest of the dumb, sociopathic and pathological lying aspiring autocrat at the head of it.",amaze still feel largely underreported the federal government willingly choose to kill citizen at the behest the dumb sociopathic pathological lie aspire autocrat at the head,100,large
1.3047727035771412e+18,9.551085338712678e+17,we started 2020 with a large boulder the size of a small boulder and now look at us we have a small pandemic the size of a large pandemic,"We started 2020 with a large boulder the size of a small boulder, and now look at us. We have a small pandemic the size of a large pandemic. https://t.co/p0cos8AUqh",start 2020 large boulder the size small boulder look at u small pandemic the size large pandemic,100,large
1.3044779237900165e+18,1.0222054184105204e+18,i don’t see how we ever recover from this as a country when large chunks of it have gone totally insane,I don’t see how we ever recover from this as a country when large chunks of it have gone totally insane, see ever recover from country large chunk go totally insane,100,large
1.3041517328182477e+18,259001548.0,damning tweet from  during a global pandemic  in march joe was accusing president  of “fearmongering” plus joe opposed the china travel ban which saved thousands of lives  in february joe accused  of “hysteria,"Damning tweet from @JoeBiden during a global pandemic.

In MARCH, Joe was accusing President @realDonaldTrump of “FEAR-MONGERING.” Plus, Joe opposed the China travel ban, which saved thousands of lives.

In FEBRUARY, Joe accused @POTUS of “HYSTERIA”! https://t.co/znFhje0JwP",damn tweet from global pandemic march joe accuse president  fearmongering  plus joe oppose the china travel ban save thousand life february joe accuse  hysteria,100,travel
1.3047567263113257e+18,95330116.0,performing musicians take note of this a crowded beersoaked bar is probably going to come after a broadway theater as far as safety rankings go,"PERFORMING MUSICIANS: Take note of this. A crowded beer-soaked bar is probably going to come AFTER a Broadway theater, as far as safety rankings go.",perform musician take note crowd beersoaked bar probably go to come broadway theater far safety ranking go,100,crowd
1.3045276076947535e+18,88215673.0,ice officers on the west coast wanted to suppress blm protests in dc but they arent allowed to travel on charter flights without detainees on board so they brought some detainees with them in the process they fueled a massive deadly covid outbreak,"ICE officers on the West Coast wanted to suppress BLM protests in DC. But they aren't allowed to travel on charter flights without detainees on board. So they brought some detainees with them. In the process, they fueled a massive, deadly COVID outbreak. https://t.co/CehKiuq2QW",ice officer the west coast want to suppress blm protest dc arent allow to travel charter flight without detainee board brought detainee the process fuel massive deadly covid outbreak,100,travel
1.304525871550587e+18,166289269.0,technically it would be better for large amounts of asymptomatic people to get the virus spread it amongst themselves then spread will be decreased in the future,"@charles_gaba @Paposaurus Technically. It would be better for large amounts of asymptomatic people to get the virus, spread it amongst themselves, then spread will be decreased In The future.",technically would well large amount asymptomatic people to get the virus spread amongst spread decrease the future,100,large
1.304419353715122e+18,22837115.0,my new oped “trying to legalize a new substandard tier of workfor a largely minority workforce in the context of a raging pandemic amp growinginequality is not reasonable or good policy andno one will stop me from saying it” noonprop22,"My new OpEd: “Trying to legalize a new, substandard tier of work...for a largely minority workforce in the context of a raging pandemic &amp; growing..inequality, is not reasonable or good policy. And...no one will stop me from saying it.”
#NoOnProp22 

https://t.co/AfrMcW03Tx",new oped  try to legalize new substandard tier workfor largely minority workforce the context rag pandemic amp growinginequality reasonable good policy andno one stop from say  noonprop22,100,large
1.3047820626674033e+18,342782636.0,social distancing is key to staying safe and healthy ↔ knowing the best times to avoid crowded buses and trains is quick and easy with the upgraded rail amp bus ridership information dashboard,Social distancing is key to staying safe and healthy ↔. Knowing the best times to avoid crowded buses and trains is quick and easy with the upgraded Rail &amp; Bus Ridership Information Dashboard. https://t.co/sIzfBnIFTp https://t.co/m20JtqDulw,social distance key to stay safe healthy ↔ know the best time to avoid crowd bus train quick easy the upgraded rail amp bus ridership information dashboard,100,crowd
1.3041713741020897e+18,22771961.0,very little social distancing and not many masks inside crowded airport hangar in michigan for trump rally,Very little social distancing and not many masks inside crowded airport hangar in Michigan for Trump rally. https://t.co/KcdYmFYQWR,little social distance many mask inside crowd airport hangar michigan trump rally,100,crowd
1.304081798700261e+18,260148479.0,you want outsiders like me to come back to delhi in these times and stay there for a week travel to the examination centre four times in a week what do you think are the chances of me not coming in contact with a covid person ipuexams ipuniversity,"@GGSIPUIndia you want outsiders like me to come back to Delhi in these times and stay there for a week? Travel to the examination centre four times in a week? What do you think are the chances of me not coming in contact with a COVID+ person?
#IPU_Exams #ipuniversity",want outsider like to come back to delhi time stay week travel to the examination centre four time week do think the chance come contact covid person ipuexams ipuniversity,100,travel
1.304427732441477e+18,567171584.0,do not travel to porthcawl in large numbers over the weekend of 25 – 27 september as the elvis festival has been cancelled by the organisers due to the pandemic   do not travel into porthcawl in large numbers do not gather in groups think twice stay safe and stay home,"Do not travel to #Porthcawl in large numbers over the weekend of 25 – 27 September as the #Elvis Festival has been cancelled by the organisers due to the pandemic
 
❌Do not travel into Porthcawl in large numbers
❌Do not gather in groups
✅Think twice, stay safe, and stay home https://t.co/rnwSpbKghj",do travel to porthcawl large number the weekend 25 – 27 september the elvis festival cancel the organiser due to the pandemic do travel porthcawl large number do gather group think twice stay safe stay home,100,large
1.2218818622447493e+18,2361712280.0,large boulder the size of a small boulder is completely blocking eastbound lane highway 145 mm78 at silverpick rd please use caution and watch for emergency vehicles in the area,Large boulder the size of a small boulder is completely blocking east-bound lane Highway 145 mm78 at Silverpick Rd. Please use caution and watch for emergency vehicles in the area. https://t.co/EVMmDf0IJu,large boulder the size small boulder completely block eastbound lane highway 145 mm78 at silverpick rd please use caution watch emergency vehicle the area,100,large
1.3034619355188224e+18,3554202316.0,corona when it sees a large gathering but then realises it’s for work or school so doesn’t count,Corona when it sees a large gathering but then realises it’s for work or school so doesn’t count https://t.co/HffYa50V0e,corona see large gathering realises  work school  count,100,gathering
