id,user_id,extended_tweet_full_text,extended_tweet_full_text_duplicate,final,final_score,final_keyword_match
1.3047864014819615e+18,108642770.0,covid is the largest test of the legal system since the civil war  laws have been suspended debts suspended etc  we need to figure out how to get rid of covid and not trample our rights  lincoln had similar problems during the civil war,"Covid is the largest test of the legal system since the Civil War.  Laws have been suspended, debts suspended, etc.  We need to figure out how to get rid of Covid and not trample our rights.  Lincoln had similar problems during the Civil War",covid the large test the legal system since the civil war law suspend debt suspend etc need to figure out to get rid covid trample right lincoln similar problem the civil war,100,end
1.3047864025515087e+18,3230405364.0,although he said he wanted to play it down he didnt stopping travel to china is not playing it down people were fighting over toilet paper paper towels hand sanitizer etc  people were in a panic to remain calm is what he tried to do millions of lives were saved,"@wanaoni_michael @realDonaldTrump Although he said he wanted to play it down, he didn't! Stopping travel to China is NOT playing it down. People were fighting over toilet paper, paper towels, hand sanitizer etc.  People were in a panic. To remain calm is what he tried to do. Millions of lives were saved.",although say want to play didnt stop travel to china play people fight toilet paper paper towel hand sanitizer etc people panic to remain calm try to do million life save,100,toilet paper
1.304786404980011e+18,2493543295.0,my nephews have been stuck at home since was decided it best not to send them back to school in midst of covid one has really bad anxiety about getting it i want to do fun halloween things with them you know let rez kids be rez kids,"My nephews have been stuck at home, since was decided it best not to send them back to school in midst of COVID. One has really bad anxiety about getting it. I want to do fun Halloween things with them. You know, let rez kids be rez kids.",nephew stuck at home since decide best to send back to school midst covid one really bad anxiety get want to do fun halloween thing know let rez kid rez kid,100,anxiety
1.3047864060452209e+18,8.437979358255718e+17,to all those advocating that college should stay closed due to covid would love to see your faces when college opens only for the end semester exams  schoolsreopening reopencollege onlineclass,"To all those advocating that college should stay closed due to Covid. Would love to see your faces when College opens only for the End Semester Exams.

#schoolsreopening #reopencollege #Onlineclass",to advocate college stay close due to covid would love to see your face college open the end semester exam schoolsreopening reopencollege onlineclass,100,end
1.3047864090315205e+18,117000756.0,happyweekend          happysaturday morning             polishroyaltyandthegoat stayathome friends animatedmockumentrystayhealthy,@AntonCountrySup @DrJimmyStar @1my2my3my @ursobuursula1 @ICEcoolMAN @Hiqutipie @Sky13861654 @eddie_club @LeGrandeWee @hortkoff3 @PatGrant7777 @JangHoonLuv @Backpackjohn1 @jill_magnussen @KavalonThatsMe @Kugey @Boondockfinds @the_stefan_ @MarkBird17 @ChristiWalling @bytchfest https://t.co/6BabqW8AZc.    #HappyWeekend          #HappySaturday morning.            @AntonCountrySup 👑🐐👑🐐👑🐐👑🍳☕️🥞🍳☕️🐐🍳☕️🐐🍳☕️🥞👑#PolishRoyaltyandtheGoat 👑❤️👑#StayAtHome #Friends 👑❤️👑#animatedmockumentry👑❤️👑👑👑👑👑👑#StayHealthy 👑👑👑👑👑👑,happyweekend happysaturday morning polishroyaltyandthegoat stayathome friend animatedmockumentrystayhealthy,100,end
1.3047864118083256e+18,1165606153.0,indeed god’s grace is overflowing and not too short to save my friend won the battle yup she’s a covid survivor thank you lord,"Indeed God’s grace is overflowing and not too short to save. My friend won the battle! Yup, she’s a covid survivor. Thank you Lord!😭💗",indeed god  grace overflow short to save friend the battle yup  covid survivor thank lord,100,end
1.3047864137503089e+18,19567009.0,my friends and i that play pandemic legacy have also worked in some light rp elements of our own accord giving the different roles back stories etc but the subject could be a little too timely at the moment,"@sandcastletyrnt @andrewtraviss My friends and I that play Pandemic: Legacy have also worked in some light rp elements of our own accord, giving the different roles back stories, etc, but the subject could be a little too timely at the moment.",friend play pandemic legacy also work light rp element accord give the different role back story etc the subject could little timely at the moment,100,end
1.3047864503286129e+18,21113258.0,‘oh my gosh’ cop shocked when college students reveal house party attendees have covid video smartnews,‘Oh My Gosh’: Cop Shocked When College Students Reveal House Party Attendees Have Covid (VIDEO) https://t.co/6rcHb8yETb #SmartNews,‘ oh gosh  cop shock college student reveal house party attendee covid video smartnews,100,end
1.304786454686638e+18,90146161.0,worrying report partial solution is clear  government has to give material support to people to adhere to the guidance and stop the mixed messaging we are at the beginning of a steep rise in covid19 cases hospital admissions and worse,"Worrying report, partial solution is clear:

Government has to give material support to people to adhere to the guidance and stop the mixed messaging. We are at the beginning of a steep rise in #Covid-19 cases, hospital admissions, and worse.

 https://t.co/2jRUjsv1e4",worry report partial solution clear government to give material support to people to adhere to the guidance stop the mixed message at the begin steep rise covid19 case hospital admission bad,100,worry
1.3047864557604332e+18,1327917463.0,i haven’t been able to use my weighted blanket much since getting covid because it’s a lot of stress on my muscles smh,I haven’t been able to use my weighted blanket much since getting covid because it’s a lot of stress on my muscles. Smh., able to use weight blanket much since get covid  lot stress muscle smh,100,stress
1.3047864560119972e+18,1104394472.0,what i dont get is your passion to pretend it did my family is swedish we spent summer in sweden you seem obsessed with telling us how we lived under a self imposed lockdownexcept we didnt whats your gig,@RockboltG What I dont get is your passion to pretend it did. My family is Swedish. We spent summer in Sweden. You seem obsessed with telling us how we lived under a self imposed lockdown...except we didn't. What's your gig?,dont get your passion to pretend family swedish spent summer sweden seem obsess tell u live self impose lockdownexcept didnt whats your gig,100,end
1.3047864578659246e+18,1.158725347602522e+18,it’s still ok for you to cram into tourist spots as long as only 6 of you come at once because 7 might make covid angry don’t worry a out any of this until monday because the virus is still on holiday until then,@10DowningStreet It’s still OK for you to cram into tourist spots as long as only 6 of you come at once (because 7 might make Covid angry). Don’t worry a out any of this until Monday because the Virus is still on holiday until then., still ok to cram tourist spot long 6 come at 7 might make covid angry  worry out monday the virus still holiday,100,worry
1.3047864727766057e+18,117000756.0,happyweekend          happysaturday morning             polishroyaltyandthegoat stayathome friends animatedmockumentrystayhealthy,@Alexa17101614 https://t.co/6BabqW8AZc.    #HappyWeekend          #HappySaturday morning.            @Alexa17101614 👑🐐👑🐐👑🐐👑🍳☕️🥞🍳☕️🐐🍳☕️🐐🍳☕️🥞👑#PolishRoyaltyandtheGoat 👑❤️👑#StayAtHome #Friends 👑❤️👑#animatedmockumentry👑❤️👑👑👑👑👑👑#StayHealthy 👑👑👑👑👑👑,happyweekend happysaturday morning polishroyaltyandthegoat stayathome friend animatedmockumentrystayhealthy,100,end
1.3047864728228782e+18,9.377545094928672e+17,during covid omo make covid end make airport open jaray  airport  don open nobody travel again,"During covid: Omo make covid end make airport open jaray.

Airport  don open nobody travel again 😏😐",covid omo make covid end make airport open jaray airport open nobody travel,100,end
1.3047864727347978e+18,8.276442034380554e+17,real question can you comprehend  trump said to woodward that covid killed 5 of those infected that it was lethal and that it was “spread through the air” and that he would downplay it  he was wrong about the mortality rate but it’s what he believed and then lied to us,"@ApostateUrban @RyanV250 @crustysails @MattWalshBlog Real question: Can you comprehend?

Trump SAID to Woodward that Covid killed 5% of those infected, that it was lethal, and that it was “spread through the air.” AND that he would downplay it.

He was wrong about the mortality rate, but it’s what HE BELIEVED, AND then LIED to us!",real question comprehend trump say to woodward covid kill 5 infect lethal  spread the air  would downplay wrong the mortality rate  believe lie to u,100,end
1.3047864905437962e+18,138932572.0,someone was bored during lockdown,@SpencerOwen @alexosipczak Someone was bored during lockdown,someone bore lockdown,100,bore
1.3047864925360333e+18,2365965224.0,anyone who acts on trump’s suggestion also commits a felony in addition you will needlessly increase traffic at the polling places create extra work for the election judges who already working a very long day and increase exposure to covid19  end,"@realDonaldTrump Anyone who acts on Trump’s suggestion also commits a felony. In addition, you will needlessly increase traffic at the polling places, create extra work for the election judges who already working a very long day and increase exposure to COVID-19.  /End",anyone act trump  suggestion also commits felony addition needlessly increase traffic at the polling place create extra work the election judge already work long day increase exposure to covid19 end,100,end
1.304786500559794e+18,77066609.0,first time since quarantine that i could not sleep because of pure unadulterated excitement not stress anxiety or fear so much left to overcome in our world thank you student athletes for giving us hope inspiration and fearlessness many of our leaders would’ve dodged it,"First time since quarantine that I could not sleep because of pure, unadulterated excitement. Not stress, anxiety or fear. So much left to overcome in our world. Thank you student athletes for giving us hope, inspiration and fearlessness. Many of our leaders would’ve dodged it https://t.co/GflnKkUSNI",first time since quarantine could sleep pure unadulterated excitement stress anxiety fear much left to overcome world thank student athlete give u hope inspiration fearlessness many leader would  dodge,100,anxiety
1.304786502254125e+18,117000756.0,happyweekend          happysaturday morning             polishroyaltyandthegoat stayathome friends animatedmockumentrystayhealthy,@AntonCountrySup @DrJimmyStar @1my2my3my @ursobuursula1 @ICEcoolMAN @Hiqutipie @Sky13861654 @eddie_club @LeGrandeWee @hortkoff3 @PatGrant7777 @JangHoonLuv @Backpackjohn1 @jill_magnussen @KavalonThatsMe @Kugey @Boondockfinds @the_stefan_ @MarkBird17 @ChristiWalling @bytchfest https://t.co/6BabqW8AZc.    #HappyWeekend          #HappySaturday morning.            @AntonCountrySup 👑🐐👑🐐👑🐐👑🍳☕️🥞🍳☕️🐐🍳☕️🐐🍳☕️🥞👑#PolishRoyaltyandtheGoat 👑❤️👑#StayAtHome #Friends 👑❤️👑#animatedmockumentry👑❤️👑👑👑👑👑👑#StayHealthy 👑👑👑👑👑👑,happyweekend happysaturday morning polishroyaltyandthegoat stayathome friend animatedmockumentrystayhealthy,100,end
1.3047865119849551e+18,1.2668448376024228e+18,i do find it comical that people believe covid19 will disappear at the end of the year as though it has an expiration date,@MarkedMute @NatasaIlincic @peri_requiem I do find it comical that people believe COVID-19 will disappear at the end of the year as though it has an expiration date.,do find comical people believe covid19 disappear at the end the year though expiration date,100,end
1.3047865280910415e+18,1.30406491515861e+18,im selling butterfly face mask extender  extension  ear savers  connector  adapter for rm500 get it on shopee now shopeemy,I'm selling Butterfly Face Mask Extender / Extension / Ear Savers / Connector / Adapter for RM5.00. Get it on Shopee now! https://t.co/j2ocCDE51e #ShopeeMY https://t.co/OzuRRfd72w,im sell butterfly face mask extender extension ear saver connector adapter rm500 get shopee shopeemy,100,end
1.304786530658128e+18,8.143672583571415e+17,you see i’m scared i might have corona even though yesterday was the first time i saw my friends after 7 months of quarantine i’m not scared of the sickness itself but about my mother being like “i told you so,"you see, i’m scared i might have corona even though yesterday was the first time i saw my friends after 7 months of quarantine. i’m not scared of the sickness itself but about my mother being like “i told you so”.",see  scar might corona even though yesterday the first time saw friend 7 month quarantine  scar the sickness mother like  told,100,scar
1.3047865384762447e+18,1138150616.0,im right though my friend brexits a feckin disaster and covid response is the same more dead brits than iraq traitors forever,"@brickypaul @Beechy313 @LBC @ianpaynesport Im right though my friend, brexits a feckin disaster and covid response is the same. More dead brits than iraq. Traitors forever.",im right though friend brexits feckin disaster covid response the dead brit iraq traitor forever,100,end
1.304786543408808e+18,226310002.0,covid19 impact on reusable shopping bag market analysis growth trends and forecast to 2026 key playersvicbag group command packaging shuye environmental technology – the market c   read more  atmosphere envirotech terraforming weather,"COVID-19 Impact on Reusable Shopping Bag Market Analysis, Growth, Trends and Forecast to 2026: Key Players-Vicbag Group, Command Packaging, ShuYe Environmental Technology – The Market C 

READ MORE: https://t.co/xijFJP5NkN

#Atmosphere #EnviroTech #Terraforming #Weather~ https://t.co/qi8xGPQIYk",covid19 impact reusable shopping bag market analysis growth trend forecast to 2026 key playersvicbag group command packaging shuye environmental technology – the market c read atmosphere envirotech terraforming weather,100,end
1.304786546835546e+18,67589315.0,it might end with some people being spared the trauma of losing a loved one to covid it’s not an experience you’d wish on your worst enemy,@DPJHodges It might end with some people being spared the trauma of losing a loved one to Covid. It’s not an experience you’d wish on your worst enemy.,might end people spar the trauma lose love one to covid  experience  wish your bad enemy,100,end
1.3047865613017088e+18,1.1965852353428685e+18,mapping global trends in vaccine confidence and investigating barriers to vaccine uptake a largescale retrospective temporal modelling study,Mapping global trends in vaccine confidence and investigating barriers to vaccine uptake: a large-scale retrospective temporal modelling study https://t.co/xTXmY4gK03,mapping global trend vaccine confidence investigate barrier to vaccine uptake largescale retrospective temporal model study,100,end
1.304786576493351e+18,1.273206608152064e+18,ive been away from home since years ago sometimes i get lonely but especially tonight i feel si lonely because  this pandemic really hit me hard like i dont even know when i can meet up with my family,"I've been away from home since years ago, sometimes i get lonely, but especially tonight i feel si lonely because  this pandemic really hit me hard like i dont even know when i can meet up with my family",ive away from home since year ago sometimes get lonely especially tonight feel si lonely pandemic really hit hard like dont even know meet family,100,lonely
1.3047865823527404e+18,2311847154.0,weekend update for the 14th sunday of trinitytide      from the rectors desk dear sons and daughters of the living god  i have been reading this week on this idea of spiritual first aid which has become very popular during this time of the pandemic,"Weekend Update for the 14th Sunday of Trinitytide:   

 FROM THE RECTORS DESK Dear Sons and Daughters of the Living God:  I have been reading this week on this idea of Spiritual First Aid which has become very popular during this time of the pandemic... https://t.co/bY0fdZCsVx",weekend update the 14th sunday trinitytide from the rector desk dear son daughter the living god reading week idea spiritual first aid become popular time the pandemic,100,end
1.3047865985848238e+18,1.1645840222757107e+18,league of legends midseason tournament canceled due to covid19 gamingnews,League of Legends' mid-season tournament canceled due to COVID-19 #gamingnews https://t.co/pEhjw4zsEz,league legend midseason tournament cancel due to covid19 gamingnews,100,end
1.304786601969672e+18,456072350.0,you said hospitals not the new nightingale ones which were always intended to be “just in case needed” are you saying that the ordinary hospitals were not full either did you go in one at the peak of the virus,@iphonedestoyer @Streakyblue1951 @Melissa5857 You said hospitals.... not the new Nightingale ones which were always intended to be “just in case needed”. Are you saying that the ordinary hospitals were not full either? Did you go in one at the peak of the virus?,say hospital the new nightingale one always intend to  case need  say the ordinary hospital full either go one at the peak the virus,100,end
1.304786607556485e+18,236531293.0,normally i would agree but with coronavirus flu season and kids in elementary school i am scared shitless,"@HumanityCritic Normally, I would agree, but with coronavirus, flu season, and kids in elementary school, I am scared shitless.",normally would agree coronavirus flu season kid elementary school scar shitless,100,scar
1.3047866095905137e+18,9.649241037558415e+17,my friend has been sober for 75 years after very nearly dying from the drink prior to the shutdown she attended a meeting every day i’ve been worrying about her she lives in an area with a covid tyrant,"@AtlantaLiberal @raylblake My friend has been sober for 7.5 years after very nearly dying from the drink. Prior to the shutdown, she attended a meeting every day. I’ve been worrying about her. She lives in an area with a COVID tyrant.",friend sober 75 year nearly die from the drink prior to the shutdown attend meeting every day  worry life area covid tyrant,100,worry
1.304786610857431e+18,1.2583933671274903e+18,makeup wearing makeup ends up on the mask so i just skip it savesanditon sanditon sanditonpbs,"@Anon5813 Makeup. Wearing makeup ends up on the mask, so I just skip it. #SaveSanditon #Sanditon #SanditonPBS https://t.co/Twx2hJw9EZ",makeup wear makeup end the mask skip savesanditon sanditon sanditonpbs,100,end
1.3047866171571978e+18,1.158725347602522e+18,it’s still ok for you to cram into tourist spots as long as only 6 of you come at once because 7 might make covid angry don’t worry about any of this until monday because the virus is still on holiday until then,@10DowningStreet It’s still OK for you to cram into tourist spots as long as only 6 of you come at once (because 7 might make Covid angry). Don’t worry about any of this until Monday because the Virus is still on holiday until then., still ok to cram tourist spot long 6 come at 7 might make covid angry  worry monday the virus still holiday,100,worry
1.304786625927549e+18,501838664.0,we lost our friendly game against west brom and people were freaking out only for us to go on a great run of games post lockdown its not that deep,"@Evan_UTD @ronmrl @utdreport We lost our friendly game against West Brom and people were freaking out, only for us to go on a great run of games post lockdown. It's not that deep.",lose friendly game west brom people freak out u to go great run game post lockdown deep,100,end
1.3047866305872486e+18,117000756.0,happyweekend          happysaturday morning             polishroyaltyandthegoat stayathome friends animatedmockumentrystayhealthy,@AntonCountrySup @DrJimmyStar @JenniferMlott @sabinmarketing @clingmusic @Lizardkingfish @1MonsterMission @DavidDiehl20 @RayandJoeShow @RockinWOAPRadio @EmmeLentino @Sky13861654 @DrNikolova_Rumi @Cathereni @Wewillrocku66 @TheDavidBowers @SusansMusicPage @LlosaLee @Quinnqueens https://t.co/6BabqW8AZc.    #HappyWeekend          #HappySaturday morning.            @AntonCountrySup 👑🐐👑🐐👑🐐👑🍳☕️🥞🍳☕️🐐🍳☕️🐐🍳☕️🥞👑#PolishRoyaltyandtheGoat 👑❤️👑#StayAtHome #Friends 👑❤️👑#animatedmockumentry👑❤️👑👑👑👑👑👑#StayHealthy 👑👑👑👑👑👑,happyweekend happysaturday morning polishroyaltyandthegoat stayathome friend animatedmockumentrystayhealthy,100,end
1.304786638405382e+18,37034483.0,weekending  families should sit and brainstorm dr amit sen child and adolescent psychiatrist on parenting amid covid19 pandemic,"#Weekending | ""Families should sit and brainstorm"": Dr Amit Sen, child and adolescent psychiatrist on parenting amid #COVID19 pandemic. https://t.co/BY1enfVN7h",weekend family sit brainstorm dr amit sen child adolescent psychiatrist parent amid covid19 pandemic,100,end
1.3047866565373952e+18,2864407958.0,i used mascara in this scene,I used mascara in this scene,use mascara scene,100,scar
1.3047866654000865e+18,1.2931622931995443e+18,earn 5000 working  from home without sending money to anyone through forex trading   type info or inbox me,"@QuickTake @business Earn $5000+ working  from home without sending money to anyone through forex trading  
Type INFO or INBOX ME",earn 5000 work from home without send money to anyone forex trading type info inbox,100,end
1.3047866836747223e+18,370159844.0,what you dont want you dont watch it continue the end of apc pandemic in ondo state   ondopdpflagoff  ondodeservesbetter  ondoisbetterwithpdp  ondoforeyi,"@olumoskoly2002 What you don't want, you don't watch it continue. The end of APC pandemic in Ondo State. 

#ondopdpflagoff 
#OndoDeservesBetter 
#OndoIsBetterWithPDP 
#OndoforEyi",dont want dont watch continue the end apc pandemic ondo state ondopdpflagoff ondodeservesbetter ondoisbetterwithpdp ondoforeyi,100,end
1.3047867046922076e+18,117000756.0,happyweekend          happysaturday morning             polishroyaltyandthegoat stayathome friends animatedmockumentrystayhealthy,@Jilliemary @PenelopeRuzy @_Cristian_Vlad_ @CanelaCoffe @sadino22 @kosmomireille @lynda3035 @ACatCalledDog @AlteaFerrari @florinastan5 @SonokHakan @Pinkbird65 @Hound26 @pinotnoirspells @TeterelN @Airat_Nug @dawnclark6 @Daring35991901 @ElveroW @LikeASexMachine https://t.co/6BabqW8AZc.    #HappyWeekend          #HappySaturday morning.            @Jilliemary 👑🐐👑🐐👑🐐👑🍳☕️🥞🍳☕️🐐🍳☕️🐐🍳☕️🥞👑#PolishRoyaltyandtheGoat 👑❤️👑#StayAtHome #Friends 👑❤️👑#animatedmockumentry👑❤️👑👑👑👑👑👑#StayHealthy 👑👑👑👑👑👑,happyweekend happysaturday morning polishroyaltyandthegoat stayathome friend animatedmockumentrystayhealthy,100,end
1.3046507422177976e+18,324703658.0,my friends parents have died from covid amp covid related issues my parents are in amp out of the hospital one of my kids tested positive for covid today  forgive me if i’m upset over 200000 dead when the president told us 6months ago we would be down to 0 cases “in a few days,"My friends parents have died from Covid &amp; Covid related issues. My parents are in &amp; out of the hospital. One of my kids tested positive for Covid today.

Forgive me if I’m upset over 200,000 dead when the President told us 6-months ago we would be down to 0 cases “in a few days.”",friend parent die from covid amp covid related issue parent amp out the hospital one kid test positive covid today forgive  upset 200000 dead the president told u 6months ago would to 0 case  day,100,end
1.3047852456365627e+18,115034892.0,our 7part series on life after lockdown ‘emergence’ continues this wednesday at 11am   join the session here on our facebook live where dr bilal hassam will be discussing ways to manage postlockdown anxiety  lockdown lockdown2020 selfcare anxiety mentalhealth,"📢 Our 7-part series on life after lockdown ‘EMERGENCE’ continues this Wednesday at 11am! 

Join the session here on our Facebook Live where Dr Bilal Hassam will be discussing ways to manage post-lockdown anxiety.

#lockdown #lockdown2020 #selfcare #anxiety #mentalhealth https://t.co/plGTfMn8I8",7part series life lockdown ‘ emergence  continue wednesday at 11am join the session facebook live dr bilal hassam discuss way to manage postlockdown anxiety lockdown lockdown2020 selfcare anxiety mentalhealth,100,anxiety
1.3045571861028127e+18,9.580647700197416e+17,the pandemic is currently stress amp despair  put down the phone and ignore the news for a week  trust me youre not missing anything as a new narrative will be ready when you return  get your mind right and take care of yourself  stress kills literally,"The pandemic is currently stress &amp; despair.  Put down the phone and ignore the news for a week.  Trust me you're not missing anything as a new narrative will be ready when you return.  Get your mind right and take care of yourself.

Stress kills... literally",the pandemic currently stress amp despair put the phone ignore the news week trust youre miss anything new narrative ready return get your mind right take care stress kill literally,100,stress
1.304548412692394e+18,59660286.0,1990 scientist “i can send men 30 years into the future but “ general hits button zot chrononaut “amidst pandemic amp unending natural disasters president donald trump creator of space force brings middle east peace “ s gunshot s “see they always come back insane,"*1990*
SCIENTIST. “I can send men 30 years into the future! But—“
GENERAL. *hits button*
*zot*
CHRONONAUT. “Amidst pandemic &amp; unending natural disasters, President Donald Trump, creator of Space Force, brings Middle East peace—“
S. *gunshot*
S. “see? they always come back insane”",1990 scientist  send men 30 year the future  general hit button zot chrononaut  amidst pandemic amp unending natural disaster president donald trump creator space force brings middle east peace  gunshot  see always come back insane,100,end
1.304744991336538e+18,1.255020958445785e+18,when a kpop idol said “once covid ends lets hug each other let’s look into each other’s eyes”and his fans started to sob,"when a kpop idol said “once covid ends, lets hug each other. let’s look into each other’s eyes.”and his fans started to sob.",kpop idol say  covid end let hug let  look  eye  fan start to sob,100,end
1.304562330890629e+18,507582860.0,my missouri covid19 tracking site has been fully updated for friday 911   we saw small decreases yesterday in the 7day average statewide and in stlouis as well as kansascity the “outstate” trend stayed basically the same however 15,"My #Missouri #COVID19 tracking site has been fully updated for Friday, 9/11 - https://t.co/hLtVxFPKNo.

We saw small decreases yesterday in the 7-day average statewide and in #StLouis as well as #KansasCity. The “outstate” trend stayed basically the same, however. 1/5 https://t.co/BGmdbbIMTw",missouri covid19 track site fully update friday 911 saw small decrease yesterday the 7day average statewide stlouis well kansascity the  outstate  trend stayed basically the however 15,100,end
1.3046535636924908e+18,1.1115039339885812e+18,my friend was 45 years old she died today she died from complications of covid 19 went into the hospital 2 days ago and passed yesterday my friend my classmate one of the few people who could make me laugh and smile ill miss you mandy you were the best,"My friend was 45 years old, she died today. She died from complications of Covid 19. Went into the hospital 2 days ago and passed yesterday. My friend, my classmate, one of the few people who could make me laugh and smile. I'll miss you Mandy. You were the best.",friend 45 year old die today die from complication covid 19 go the hospital 2 day ago pass yesterday friend classmate one the people could make laugh smile ill miss mandy the best,100,end
1.3047734355377395e+18,197398224.0,were going to see a very annoying trend of people lying about testing positive for covid amp then mentioning all the places they have been just for the attention amp to cause panic,We're going to see a very annoying trend of people lying about testing positive for covid &amp; then mentioning all the places they have been just for the attention &amp; to cause panic,go to see annoy trend people lie test positive covid amp mention the place the attention amp to cause panic,100,end
1.304533200694317e+18,38495835.0,vaccine progress scares the hell out of the democrats and the media,"Vaccine progress scares the hell out of the Democrats and the media
https://t.co/6QkLVB9Wga",vaccine progress scare the hell out the democrat the medium,100,scar
1.3045595707994683e+18,3129968261.0,2224  in the end authoritarians have little incentive to halt a pandemic since they can thrive in an atmosphere of manipulated fear  the idea seems to be not to count republicans who die nor democrats who vote ourmalady p 100 heknew,"22/24.  ""In the end, authoritarians have little incentive to halt a pandemic, since they can thrive in an atmosphere of manipulated fear.  The idea seems to be not to count Republicans who die, nor Democrats who vote."" (#OurMalady, p. 100) #HeKnew",2224 the end authoritarian little incentive to halt pandemic since thrive atmosphere manipulate fear the idea seem to to count republican die democrat vote ourmalady p 100 heknew,100,end
1.3042743415600292e+18,146290693.0,a limited number of fans attend a football game during a pandemic and a majority of those fans loudly boo during “a moment of silence dedicated to the ongoing fight for equality in our country “  all on the night before the 19th anniversary of 911 that’s where we are at,"A limited number of fans attend a football game during a pandemic, and a majority of those fans LOUDLY BOO during “A moment of silence dedicated to the ongoing fight for equality in our country. “  All on the night before the 19th anniversary of 9/11. That’s where We are at.",limited number fan attend football game pandemic majority fan loudly boo  moment silence dedicate to the ongoing fight equality country  the night the 19th anniversary 911  at,100,end
1.304496035889324e+18,2485527848.0,there is no tired like endoftheweek pandemic teaching tired,There is no tired like end-of-the-week pandemic teaching tired.,no tire like endoftheweek pandemic teach tire,100,end
1.3042162405802598e+18,272837956.0,doesn’t really surprise me that people who think attending a sporting event amidst covid is a good idea would also boo a moment of racial unity still disheartening nfl kansascitychiefs,"Doesn’t really surprise me that people who think attending a sporting event amidst COVID is a good idea, would ALSO boo a moment of racial unity. Still, disheartening. #NFL #KansasCityChiefs", really surprise people think attend sport event amidst covid good idea would also boo moment racial unity still dishearten nfl kansascitychiefs,100,end
1.2496508514648842e+18,1.1590402217421332e+18,u like spending good quarantine time than subscribe my fan page,"U like spending good quarantine time than subscribe my fan page 

https://t.co/AuoeNbaaev
https://t.co/kmGsE8rUsx

@adittyaroy2011 @ironhide2019 @jockosrocket @TransXHub @Travel4TG @worldsback1 @Samuel_Verson4 @shemale_retweet @Jamie_Fiel @NiksIndiann @ts_hub1 https://t.co/MBLZzwWA8d",u like spending good quarantine time subscribe fan page,100,end
1.3044538607407882e+18,113744441.0,i’m in mason city ia to meet up with a good friend for a distanced hang out hardly anyone is wearing a mask this is insane iowa what are you doing masks are such low hanging fruit effective and cheap no wonder cases are exploding here,"I’m in Mason City, IA to meet up with a good friend for a distanced hang out. Hardly anyone is wearing a mask. This is INSANE. Iowa. What are you doing? Masks are such low hanging fruit. Effective and cheap. No wonder cases are exploding here.", mason city ia to meet good friend distance hang out hardly anyone wear mask insane iowa mask low hang fruit effective cheap no wonder case explode,100,end
1.3036981884323223e+18,3320509150.0,new remote job  lead product designer  fulltime remotefriendly remotework remotejobs workfromhome,💻 New Remote Job! 👉 Lead Product Designer @Restream #FullTime #RemoteFriendly https://t.co/jQED0S1Sfh #remotework #remotejobs #workfromhome,new remote job lead product designer fulltime remotefriendly remotework remotejobs workfromhome,100,end
1.3047629371696456e+18,430186590.0,just a friendly reminder when you board a septa bus train or trolley wearing your mask keep it on don’t let it morph into a chin strap maskupsepta,"Just a friendly reminder. When you board a SEPTA bus, train or trolley wearing your mask, keep it on! Don’t let it morph into a chin strap! #MaskUpSEPTA https://t.co/MkXjt8nJGv",friendly reminder board septum bus train trolley wear your mask keep  let morph chin strap maskupsepta,100,end
1.304519252804862e+18,14298769.0,we have governors under reporting covid cases to keep schools reopened imagine how badly this is going to end,"We have governors under reporting covid cases to keep schools reopened, imagine how badly this is going to end.",governor reporting covid case to keep school reopen imagine badly go to end,100,end
1.3044499835554775e+18,35270579.0,stay home save lives stay alert control the virus eat out to help out go to the pub get back to work socialise not like that see your friends stop seeing your friends go to school its fine its not its you its me its in its out its shake it all about,Stay home. Save Lives. Stay Alert. Control the Virus. Eat Out to Help Out. Go to the pub. Get back to work. Socialise. Not like that. See your friends. Stop seeing your friends. Go to school. It's fine. It's not. It's you. It's me. It's in. It's out. It's shake it all about.,stay home save life stay alert control the virus eat out to help out go to the pub get back to work socialise like see your friend stop see your friend go to school fine out shake,100,end
1.294390849510531e+18,116748080.0,you may be under a lot more stress than usual right now due to the covid19 pandemic the medicine assistance tool is designed to connect patients like you to resources and costsavings programs that may help visit,You may be under a lot more stress than usual right now due to the #COVID19 pandemic. The Medicine Assistance Tool is designed to connect patients like you to resources and cost-savings programs that may help. Visit https://t.co/QpV2aQ0i7W https://t.co/rwHjh7hlig,may lot stress usual right due to the covid19 pandemic the medicine assistance tool design to connect patient like to resource costsavings program may help visit,100,stress
1.3031422386131313e+18,1.2117758235538104e+18,cashappgiveaway due to covid19 i’m sending 150 to 7500 to the first 300 people that retweet or comment with their cashtag  dm for a faster responsecashappblessing giveaway giveaways blessings blessing money freemoney fastmoney,#cashappgiveaway Due to COVID-19 I’m sending $150 to $7500 to the first 300 people that retweet or comment with their $cashtag 💙 (DM FOR A FASTER RESPONSE)#cashappblessing #giveaway #giveaways #blessings #blessing #money #freemoney #fastmoney https://t.co/JhQXbBA68Y,cashappgiveaway due to covid19  send 150 to 7500 to the first 300 people retweet comment cashtag dm faster responsecashappblessing giveaway giveaway blessing blessing money freemoney fastmoney,100,end
